,,,,,,A2A,A2B,A2C,A3B,A4,A5,B2,B3,B4,B5,B6,B7,B8,C2A,C2A.1,C2A.2,C2A.3,C2A.4,C2B,C2C,C3A,C3B,C3C,D2,D3
Reporting Year,StateName,LEAName,New/Closed LEA/ESA,NCESID,Year used to make the LEA/ESA/SEA determinations,Total LEA/ESA allocation for Section 611 of IDEA FFY 2020 ($),Total LEA/ESA allocation for Section 611 of IDEA FFY 2021 ($),Increase in LEA/ESA allocations for Section 611 from FFY 2020 to FFY 2021 ($),Total LEA/ESA allocation for Section 619 of IDEA FFY 2021 ($),Total LEA/ESA allocations for Section 611 and 619 of IDEA for FFY 2021 ($),15% of the total LEA/ESA allocations for Section 611 and 619 of IDEA for FFY 2021 ($),Determination under 34 CFR 300.600(a)(2) that controls whether the LEA may be able to reduce MOE during SY 2021-22,Reduction of local and/or state funds taken pursuant to Section 613(a)(2)(C) by the LEA/ESA during SY 2021-22 ($),Percent of the available reduction taken by LEA /ESA during SY 2021-22 (%),Did the State determine whether the LEA/ESA met the MOE compliance standard in FFY 2021/SY 2021-22? (Y/N),Did the LEA/ESA meet the MOE compliance standard in FFY 2021/SY 2021-22? (Y/N),"By the date of this data submission, did the State return non-Federal funds to the Department based on the failure of the LEA/ESA to meet the MOE compliance standard in FFY 2021/SY 2021-22? (Y/N)",What amount of non-Federal funds did the State return to the Department based on the failure of the LEA/ESA to meet the MOE compliance standard in FFY 2021/SY 2021-22? ($),Required CEIS Was the LEA/ESA required to use 15% of funds for CEIS due to significant disproportionality in SY 2021-22? (Y/N),Required CEIS Was the LEA/ESA identified as having significant disproportionality due to 'identification as a child with a disability'? (Y/N),Required CEIS Was the LEA/ESA identified as having significant disproportionality due to 'identification by disability category'? (Y/N),Required CEIS Was the LEA/ESA identified as having significant disproportionality due to 'placement in a particular educational setting'? (Y/N),Required CEIS Was the LEA/ESA identified as having significant disproportionality due to 'disciplinary action'? (Y/N),Required CEIS Amount reserved for required CEIS in the LEA /ESA in SY 2021-22 ($),Required CEIS Percent taken for required CEIS in the LEA /ESA in SY 2021-22 (%),Voluntary CEIS Did the LEA/ESA voluntarily use up to 15% of IDEA 611 and 619 fund for CEIS in SY 2021-22? (Y/N),Voluntary CEIS Amount reserved for voluntary CEIS in SY 2021-22 ($),Voluntary CEIS Percent taken for voluntary CEIS during SY 2021-22 (%),Total number of children receiving CEIS under the IDEA in the LEA/ESA during SY 2021-22,"Total number of children who received CEIS under the IDEA anytime in the past two school years (including SY 2019-20, SY 2020-21 and SY 2021-22) and received special education and related services in SY 2021-22"
2021,New York,SOLVAY UNION FREE SCHOOL DISTRICT, ,3627150,2020-21,364059,445749,81690,19161,464910,69736.5,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,SOMERS CENTRAL SCHOOL DISTRICT, ,3627180,2020-21,783929,939335,155406,43361,982696,147404.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,SOUTH COLONIE CENTRAL SCHOOL DISTRICT, ,3627210,2020-21,1206882,1499476,292594,73919,1573395,236009.25,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,SOUTH GLENS FALLS CENTRAL SCHOOL DISTRICT, ,3627240,2020-21,669518,810624,141106,37649,848273,127240.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,SOUTH HUNTINGTON UNION FREE SCHOOL DISTRICT, ,3627300,2020-21,1777020,2273972,496952,142057,2416029,362404.35,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,SOUTH KORTRIGHT CENTRAL SCHOOL DISTRICT, ,3627330,2020-21,91270,108438,17168,4139,112577,16886.55,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,SOUTH LEWIS CENTRAL SCHOOL DISTRICT, ,3627360,2020-21,286790,351100,64310,15165,366265,54939.75,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,SOUTH ORANGETOWN CENTRAL SCHOOL DISTRICT, ,3627450,2020-21,693704,842840,149136,51172,894012,134101.8,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,SOUTHAMPTON UNION FREE SCHOOL DISTRICT, ,3627540,2020-21,428404,514291,85887,25905,540196,81029.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,SOUTHERN CAYUGA CENTRAL SCHOOL DISTRICT, ,3627570,2020-21,195586,241624,46038,8063,249687,37453.05,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,SOUTHOLD UNION FREE SCHOOL DISTRICT, ,3627620,2020-21,166870,208198,41328,9962,218160,32724,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,SOUTHWESTERN CENTRAL SCHOOL DISTRICT AT JAMESTOWN, ,3627660,2020-21,308919,382588,73669,13370,395958,59393.7,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,SPENCER-VAN ETTEN CENTRAL SCHOOL DISTRICT, ,3627750,2020-21,238915,285758,46843,17653,303411,45511.65,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,SPENCERPORT CENTRAL SCHOOL DISTRICT, ,3627780,2020-21,925005,1116664,191659,48293,1164957,174743.55,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY), ,3627810,2020-21,6457864,8791820,2333956,339784,9131604,1369740.6,1,+,0,1,1,+,+,1,0,0,1,0,1369741,15,0,+,0,+,+
2021,New York,SPRINGS UNION FREE SCHOOL DISTRICT, ,3627900,2020-21,146592,175504,28912,8085,183589,27538.35,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,BRASHER FALLS CENTRAL SCHOOL DISTRICT, ,3627960,2020-21,257742,314036,56294,10959,324995,48749.25,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,GREENBURGH-NORTH CASTLE UNION FREE SCHOOL DISTRICT, ,3627980,2020-21,86579,82898,-3681,0,82898,12434.7,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,SAINT REGIS FALLS CENTRAL SCHOOL DISTRICT, ,3627990,2020-21,79529,94188,14659,4817,99005,14850.75,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,STAMFORD CENTRAL SCHOOL DISTRICT, ,3628020,2020-21,92058,109182,17124,2492,111674,16751.1,1,+,0,1,1,+,+,1,0,0,0,1,16751,15,0,+,0,+,+
2021,New York,STARPOINT CENTRAL SCHOOL DISTRICT, ,3628050,2020-21,592561,744608,152047,38805,783413,117511.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,STILLWATER CENTRAL SCHOOL DISTRICT, ,3628110,2020-21,291037,344893,53856,21854,366747,55012.05,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,STOCKBRIDGE VALLEY CENTRAL SCHOOL DISTRICT, ,3628140,2020-21,132623,158060,25437,6187,164247,24637.05,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,THREE VILLAGE CENTRAL SCHOOL DISTRICT, ,3628200,2020-21,1399472,1704156,304684,90926,1795082,269262.3,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,RAMAPO CENTRAL SCHOOL DISTRICT (SUFFERN), ,3628320,2020-21,1182955,1546174,363219,79285,1625459,243818.85,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,SUSQUEHANNA VALLEY CENTRAL SCHOOL DISTRICT, ,3628380,2020-21,416833,500092,83259,26470,526562,78984.3,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,SWEET HOME CENTRAL SCHOOL DISTRICT, ,3628500,2020-21,831228,1027268,196040,55182,1082450,162367.5,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,SYOSSET CENTRAL SCHOOL DISTRICT, ,3628560,2020-21,1409786,1778576,368790,85661,1864237,279635.55,1,+,0,1,1,+,+,1,0,1,0,0,279636,15,0,+,0,+,+
2021,New York,SYRACUSE CITY SCHOOL DISTRICT, ,3628590,2020-21,6462753,7670605,1207852,487217,8157822,1223673.3,3,+,0,1,1,+,+,0,0,0,0,0,+,0,1,334740,4.1,401,42
2021,New York,TACONIC HILLS CENTRAL SCHOOL DISTRICT, ,3628620,2020-21,356784,404961,48177,24034,428995,64349.25,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,UNION FREE SCHOOL DISTRICT OF THE TARRYTOWNS, ,3628650,2020-21,735644,926703,191059,36670,963373,144505.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,TICONDEROGA CENTRAL SCHOOL DISTRICT, ,3628680,2020-21,209724,248072,38348,14264,262336,39350.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,TIOGA CENTRAL SCHOOL DISTRICT, ,3628710,2020-21,230528,284538,54010,14550,299088,44863.2,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,TONAWANDA CITY SCHOOL DISTRICT, ,3628740,2020-21,446175,548103,101928,27413,575516,86327.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,TOWN OF WEBB UNION FREE SCHOOL DISTRICT, ,3628800,2020-21,55189,71772,16583,1627,73399,11009.85,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,TRI-VALLEY CENTRAL SCHOOL DISTRICT, ,3628890,2020-21,268577,312758,44181,13395,326153,48922.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,TROY CITY SCHOOL DISTRICT, ,3628950,2020-21,1420352,1697003,276651,114928,1811931,271789.65,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,TRUMANSBURG CENTRAL SCHOOL DISTRICT, ,3628980,2020-21,282209,336648,54439,13677,350325,52548.75,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,TUCKAHOE UNION FREE SCHOOL DISTRICT, ,3629040,2020-21,246911,307622,60711,12901,320523,48078.45,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,TUCKAHOE COMMON SCHOOL DISTRICT, ,3629070,2020-21,70461,90735,20274,5969,96704,14505.6,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,TULLY CENTRAL SCHOOL DISTRICT, ,3629130,2020-21,198585,234424,35839,16061,250485,37572.75,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,TUPPER LAKE CENTRAL SCHOOL DISTRICT, ,3629160,2020-21,209975,251287,41312,14031,265318,39797.7,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,TUXEDO UNION FREE SCHOOL DISTRICT, ,3629190,2020-21,108376,129772,21396,4319,134091,20113.65,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,OTEGO-UNADILLA CENTRAL SCHOOL DISTRICT, ,3629240,2020-21,257397,291789,34392,10948,302737,45410.55,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,UNION SPRINGS CENTRAL SCHOOL DISTRICT, ,3629250,2020-21,216540,271870,55330,9004,280874,42131.1,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,UNIONDALE UNION FREE SCHOOL DISTRICT, ,3629280,2020-21,2068041,2583939,515898,94535,2678474,401771.1,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,UTICA CITY SCHOOL DISTRICT, ,3629370,2020-21,2863226,3588641,725415,168411,3757052,563557.8,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,VALHALLA UNION FREE SCHOOL DISTRICT, ,3629400,2020-21,305459,369566,64107,18700,388266,58239.9,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,VALLEY STREAM 13 UNION FREE SCHOOL DISTRICT, ,3629430,2020-21,488154,610739,122585,42196,652935,97940.25,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,VALLEY STREAM 24 UNION FREE SCHOOL DISTRICT, ,3629460,2020-21,328357,418068,89711,24813,442881,66432.15,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,VALLEY STREAM 30 UNION FREE SCHOOL DISTRICT, ,3629490,2020-21,349070,479900,130830,24621,504521,75678.15,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT, ,3629520,2020-21,1032231,1321361,289130,0,1321361,198204.15,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,VESTAL CENTRAL SCHOOL DISTRICT, ,3629610,2020-21,744592,953305,208713,41887,995192,149278.8,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,VICTOR CENTRAL SCHOOL DISTRICT, ,3629640,2020-21,863183,1091603,228420,43781,1135384,170307.6,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,VOORHEESVILLE CENTRAL SCHOOL DISTRICT, ,3629670,2020-21,256952,314597,57645,15828,330425,49563.75,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WAINSCOTT COMMON SCHOOL DISTRICT, ,3629760,2020-21,49496,65511,16015,2323,67834,10175.1,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WALLKILL CENTRAL SCHOOL DISTRICT, ,3629790,2020-21,773399,927530,154131,43928,971458,145718.7,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WALTON CENTRAL SCHOOL DISTRICT, ,3629820,2020-21,274399,319576,45177,19474,339050,50857.5,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WANTAGH UNION FREE SCHOOL DISTRICT, ,3629850,2020-21,619807,752542,132735,51425,803967,120595.05,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WAPPINGERS CENTRAL SCHOOL DISTRICT, ,3629880,2020-21,2715036,3280399,565363,164137,3444536,516680.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WARRENSBURG CENTRAL SCHOOL DISTRICT, ,3629910,2020-21,237091,267793,30702,16753,284546,42681.9,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WARSAW CENTRAL SCHOOL DISTRICT, ,3629940,2020-21,223170,266424,43254,10367,276791,41518.65,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WARWICK VALLEY CENTRAL SCHOOL DISTRICT, ,3629970,2020-21,773438,966982,193544,51213,1018195,152729.25,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WASHINGTONVILLE CENTRAL SCHOOL DISTRICT, ,3630030,2020-21,898247,1107474,209227,58987,1166461,174969.15,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WATERFORD-HALFMOON UNION FREE SCHOOL DISTRICT, ,3630060,2020-21,227044,277614,50570,14635,292249,43837.35,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WATERTOWN CITY SCHOOL DISTRICT, ,3630120,2020-21,1143125,1399920,256795,69109,1469029,220354.35,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,5332,0.36,19,0
2021,New York,WATERVILLE CENTRAL SCHOOL DISTRICT, ,3630160,2020-21,204733,249792,45059,9951,259743,38961.45,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WATERVLIET CITY SCHOOL DISTRICT, ,3630210,2020-21,392788,488384,95596,30811,519195,77879.25,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WATKINS GLEN CENTRAL SCHOOL DISTRICT, ,3630240,2020-21,286639,336426,49787,18750,355176,53276.4,1,+,0,1,1,+,+,1,0,0,0,1,53276,15,0,+,0,+,+
2021,New York,WAVERLY CENTRAL SCHOOL DISTRICT, ,3630270,2020-21,358930,439303,80373,22162,461465,69219.75,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WAYNE CENTRAL SCHOOL DISTRICT, ,3630330,2020-21,564416,672211,107795,32372,704583,105687.45,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WEBSTER CENTRAL SCHOOL DISTRICT, ,3630360,2020-21,1941758,2380355,438597,93327,2473682,371052.3,1,+,0,1,1,+,+,1,1,0,0,0,371052,15,0,+,0,+,+
2021,New York,NORTHEAST CENTRAL SCHOOL DISTRICT, ,3630390,2020-21,252430,289528,37098,12981,302509,45376.35,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WEEDSPORT CENTRAL SCHOOL DISTRICT, ,3630420,2020-21,186114,220287,34173,9102,229389,34408.35,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WELLS CENTRAL SCHOOL DISTRICT, ,3630450,2020-21,42685,50973,8288,2341,53314,7997.1,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WELLSVILLE CENTRAL SCHOOL DISTRICT, ,3630480,2020-21,339133,400557,61424,18861,419418,62912.7,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WEST BABYLON UNION FREE SCHOOL DISTRICT, ,3630540,2020-21,986402,1179612,193210,84162,1263774,189566.1,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WEST CANADA VALLEY CENTRAL SCHOOL DISTRICT, ,3630600,2020-21,180711,214708,33997,8228,222936,33440.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WEST GENESEE CENTRAL SCHOOL DISTRICT, ,3630630,2020-21,1044585,1306897,262312,65220,1372117,205817.55,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WEST HEMPSTEAD UNION FREE SCHOOL DISTRICT, ,3630660,2020-21,581328,729061,147733,37888,766949,115042.35,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WEST ISLIP UNION FREE SCHOOL DISTRICT, ,3630690,2020-21,1231579,1470820,239241,84606,1555426,233313.9,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,WEST SENECA CENTRAL SCHOOL DISTRICT, ,3630780,2020-21,1709170,2073956,364786,101589,2175545,326331.75,1,+,0,1,1,+,+,1,0,1,0,0,326332,15,0,+,0,+,+
2021,New York,ELMIRA CITY SCHOOL DISTRICT, ,3610560,2020-21,1884511,2229277,344766,116485,2345762,351864.3,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,48501,2.07,170,2
2021,New York,ELMIRA HEIGHTS CENTRAL SCHOOL DISTRICT, ,3610590,2020-21,272270,331044,58774,12474,343518,51527.7,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,ELMONT UNION FREE SCHOOL DISTRICT, ,3610620,2020-21,929203,1179226,250023,66774,1246000,186900,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,ELMSFORD UNION FREE SCHOOL DISTRICT, ,3610650,2020-21,275734,336241,60507,13307,349548,52432.2,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,ELWOOD UNION FREE SCHOOL DISTRICT, ,3610680,2020-21,437086,535481,98395,32393,567874,85181.1,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,UNION-ENDICOTT CENTRAL SCHOOL DISTRICT, ,3610710,2020-21,1068537,1222855,154318,47226,1270081,190512.15,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT, ,3610860,2020-21,162764,196550,33786,5906,202456,30368.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FAIRPORT CENTRAL SCHOOL DISTRICT, ,3610890,2020-21,1292704,1586485,293781,74911,1661396,249209.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FALCONER CENTRAL SCHOOL DISTRICT, ,3610920,2020-21,270423,330223,59800,15696,345919,51887.85,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FALLSBURG CENTRAL SCHOOL DISTRICT, ,3610950,2020-21,438876,544252,105376,27138,571390,85708.5,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FARMINGDALE UNION FREE SCHOOL DISTRICT, ,3610980,2020-21,1284017,1551635,267618,116642,1668277,250241.55,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FILLMORE CENTRAL SCHOOL DISTRICT, ,3611070,2020-21,187693,235088,47395,10481,245569,36835.35,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FISHERS ISLAND UNION FREE SCHOOL DISTRICT, ,3611100,2020-21,12570,16086,3516,327,16413,2461.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FLORAL PARK-BELLEROSE UNION FREE SCHOOL DISTRICT, ,3611160,2020-21,379855,477266,97411,38797,516063,77409.45,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FONDA-FULTONVILLE CENTRAL SCHOOL DISTRICT, ,3611190,2020-21,312726,383978,71252,18414,402392,60358.8,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FORESTVILLE CENTRAL SCHOOL DISTRICT, ,3611250,2020-21,125882,151631,25749,4916,156547,23482.05,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FORT ANN CENTRAL SCHOOL DISTRICT, ,3611280,2020-21,118319,139759,21440,5244,145003,21750.45,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FORT EDWARD UNION FREE SCHOOL DISTRICT, ,3611310,2020-21,144019,165290,21271,12128,177418,26612.7,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FORT PLAIN CENTRAL SCHOOL DISTRICT, ,3611370,2020-21,241089,290009,48920,13399,303408,45511.2,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FRANKFORT-SCHUYLER CENTRAL SCHOOL DISTRICT, ,3611400,2020-21,232452,284143,51691,10845,294988,44248.2,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FRANKLIN CENTRAL SCHOOL DISTRICT, ,3611430,2020-21,75944,92862,16918,2768,95630,14344.5,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FRANKLIN SQUARE UNION FREE SCHOOL DISTRICT, ,3611460,2020-21,414377,509370,94993,34671,544041,81606.15,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FRANKLINVILLE CENTRAL SCHOOL DISTRICT, ,3611490,2020-21,190486,224279,33793,12958,237237,35585.55,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FREDONIA CENTRAL SCHOOL DISTRICT, ,3611520,2020-21,392132,470459,78327,16369,486828,73024.2,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FREEPORT UNION FREE SCHOOL DISTRICT, ,3611550,2020-21,1679768,2127626,447858,91663,2219289,332893.35,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FREWSBURG CENTRAL SCHOOL DISTRICT, ,3611610,2020-21,194691,242153,47462,8389,250542,37581.3,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FRIENDSHIP CENTRAL SCHOOL DISTRICT, ,3611640,2020-21,97751,119678,21927,13680,133358,20003.7,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FRONTIER CENTRAL SCHOOL DISTRICT, ,3611670,2020-21,1157906,1422701,264795,68575,1491276,223691.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,FULTON CITY SCHOOL DISTRICT, ,3611700,2020-21,924588,1080084,155496,71629,1151713,172756.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,GALWAY CENTRAL SCHOOL DISTRICT, ,3611730,2020-21,211139,258897,47758,16376,275273,41290.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,GANANDA CENTRAL SCHOOL DISTRICT, ,3611740,2020-21,237744,280027,42283,14824,294851,44227.65,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,GARDEN CITY UNION FREE SCHOOL DISTRICT, ,3611760,2020-21,911154,1143091,231937,53367,1196458,179468.7,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,1
2021,New York,GARRISON UNION FREE SCHOOL DISTRICT, ,3611860,2020-21,49156,58572,9416,3124,61696,9254.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,GATES-CHILI CENTRAL SCHOOL DISTRICT, ,3611880,2020-21,1083758,1318158,234400,73061,1391219,208682.85,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,GENERAL BROWN CENTRAL SCHOOL DISTRICT, ,3611910,2020-21,358712,426281,67569,15816,442097,66314.55,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,GENESEO CENTRAL SCHOOL DISTRICT, ,3611940,2020-21,229706,282024,52318,12169,294193,44128.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,GENEVA CITY SCHOOL DISTRICT, ,3611970,2020-21,688638,807066,118428,46747,853813,128071.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,GERMANTOWN CENTRAL SCHOOL DISTRICT, ,3612030,2020-21,161807,187627,25820,7527,195154,29273.1,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,GILBOA-CONESVILLE CENTRAL SCHOOL DISTRICT, ,3612120,2020-21,89553,109267,19714,3566,112833,16924.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,New York,GLEN COVE CITY SCHOOL DISTRICT, ,3612180,2020-21,1000495,1252320,251825,58318,1310638,196595.7,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,46700,3.56,191,1
2021,New York,GLENS FALLS CITY SCHOOL DISTRICT, ,3612240,2020-21,592978,707630,114652,37857,745487,111823.05,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
